"PROVIDER_ID","Std_Outcomes_Mortality_score","Outcomes_Mortality_cnt","Std_Outcomes_Safety_score","Outcomes_Safety_cnt","Std_Outcomes_Readmission_score","Outcomes_Readmission_cnt","Std_PatientExp_score","Patient_Experience_cnt","Std_Process_score","Process_cnt","std_weight_Mortality","std_weight_Safety","std_weight_Readmission","std_weight_PatientExperience","std_weight_Process","weight_Outcomes_Mortality","weight_Outcomes_Safety","weight_Outcomes_Readmission","weight_PatientExperience","weight_Process","summary_score","Total_measure_group_cnt","MortSafe_Group_cnt","report_indicator","cnt_grp","star"
"151315",0.121889784271657,3,-1.22850898114317,1,-0.0020273789230367,6,1.09796770781313,15,0.701577353026332,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0818399314072475,4,1,1,"2) # of groups=4",3
"151316",0.535868770930001,2,NA,0,1.42595969639438,3,NA,0,0.694982258954244,7,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.919643096224773,2,0,0,"",NA
"151317",-0.764246186465101,5,NA,0,0.65070681987675,6,1.50773521391181,15,-0.364169829896541,8,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.337208598491764,4,1,1,"2) # of groups=4",4
"151318",-1.01973273337959,4,NA,0,-0.360606111427569,6,0.544860266674589,15,0.142891393396927,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.213664512796839,4,1,1,"2) # of groups=4",2
"151319",NA,0,1.15927422234555,1,0.232047179956271,3,0.795819660420584,5,-0.303073593966045,6,0.22,0.22,0.22,0.22,0.12,NA,0.282051282051282,0.282051282051282,0.282051282051282,0.153846153846154,0.570259234003851,3,0,0,"",NA
"151320",0.753980647531204,3,NA,0,2.24666987960988,4,NA,0,0.28815025536492,7,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,1.24057347609791,3,1,1,"1) # of groups=3",5
"151322",-0.62741154035883,4,NA,0,-0.246912869618481,6,0.718460622820049,15,-0.874711385391396,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.178532563360981,4,1,1,"2) # of groups=4",2
"151323",-0.275915969692731,3,1.15927422234555,1,0.389684681699642,4,1.22532305292939,5,1.33097801659724,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.709357879193676,4,1,1,"2) # of groups=4",5
"151324",0.310574670845604,2,NA,0,0.356537954007864,7,0.655622443754093,5,0.483845299615057,8,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.44751686031727,3,0,0,"",NA
"151325",0.395787967180062,1,NA,0,-0.0462318379796146,1,NA,0,0.931807574415315,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.336998673846315,1,0,0,"",NA
"151326",-0.0442299295483232,4,NA,0,-2.18583287900174,5,NA,0,-1.30330926104497,7,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-1.15537665929716,3,1,1,"1) # of groups=3",2
"151327",0.462283162539256,2,NA,0,0.677652976798177,4,0.936258513551472,5,0.571609346776488,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.673533263139407,3,0,0,"",NA
"151328",-0.0668092193769637,6,0.602851489817873,2,-0.279632523841647,8,NA,0,-0.209247691476236,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.0401287452239607,3,1,1,"1) # of groups=3",3
"151329",-1.06996484410784,4,-2.38101992758025,2,-1.23924146666014,8,0.207706054070167,10,-0.00856330458733429,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.987182037091654,4,1,1,"2) # of groups=4",1
"151330",-0.944052945642686,3,-3.10243006832554,1,0.00173915942781935,5,0.814663025006915,15,0.717773520765467,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.624484960005512,4,1,1,"2) # of groups=4",2
"151331",0.0115630655243483,4,NA,0,-0.227078967790294,5,0.629990862253718,10,-0.135860708538263,9,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.09600154637528,4,1,1,"2) # of groups=4",3
"151332",-0.840177449434891,4,-0.94644336295327,1,0.421161497967551,8,0.472685928904653,15,0.524306287631556,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.133493390297724,4,1,1,"2) # of groups=4",3
"151333",0.356174893566819,3,NA,0,1.08382651561731,6,NA,0,0.528373812665942,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.678937799179324,3,1,1,"1) # of groups=3",5
"151334",0.0619524243596125,3,NA,0,-0.140958595912453,5,-0.136468250766784,5,-0.695359963182764,8,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.167753292938781,4,1,1,"2) # of groups=4",2
"160001",-1.66586126795386,4,0.505302482204579,1,0.0440076067619814,6,0.329882339357421,15,0.23534793173773,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.144825392910046,4,1,1,"2) # of groups=4",3
"160013",0.938089072440869,5,0.196797124152676,1,1.24333042643745,6,-0.655439485519747,15,0.175513796525119,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.400072625835489,4,1,1,"2) # of groups=4",4
"160016",-0.36153043441884,6,-1.11817168191194,5,0.594354345995036,7,-0.636710379402793,15,-0.871953849012347,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.43948725482396,5,2,1,"3) # of groups=5",2
"160028",0.582367687007931,5,0.506055764002973,4,0.960066615782447,6,-0.00144309741989142,15,0.361707320049894,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.493755211668148,5,2,1,"3) # of groups=5",5
"160029",0.334397319847684,6,0.784931047702161,5,0.495466641418698,10,-0.562496812918299,15,0.278352980269704,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.264907960763418,5,2,1,"3) # of groups=5",4
"160030",0.288579572955264,7,-1.24322081683118,7,0.562599894169698,10,0.567341291828673,15,0.431620391501956,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0903604342471748,5,2,1,"3) # of groups=5",4
"160032",0.300048119979906,3,NA,0,1.7324045695562,7,0.148453015159337,5,0.336685153474278,9,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.666924965961424,4,1,1,"2) # of groups=4",4
"160033",-0.139365186027134,8,-0.650607739264741,7,-1.61035817216762,11,-0.734990767936607,15,0.142950351826324,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.672616768167984,5,2,1,"3) # of groups=5",2
"16003F",-1.10318746424921,4,-0.332514938879706,3,1.23044726503214,5,0.841651984222654,10,1.30076351030907,3,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.296098927384781,5,2,1,"3) # of groups=5",4
"160040",0.753600746160792,2,0.712425415700875,2,1.56160645860874,4,0.0254411862794067,5,0.225667557973796,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.698756344441814,3,0,0,"",NA
"160045",0.77562428101887,8,0.085050052027787,7,-0.115308961432311,9,0.467591453797391,15,-0.146235922595893,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.249302190879075,5,2,1,"3) # of groups=5",4
"160047",0.33347993490003,7,-0.738079352273515,6,0.165015402656018,10,0.548570020950463,15,-0.171833812531516,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0473568638674772,5,2,1,"3) # of groups=5",3
"16004F",0.818815396962454,5,0.104396011598806,4,1.61563012757352,6,1.28667882982375,10,-0.578977459235684,3,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.772137185402595,5,2,1,"3) # of groups=5",5
"160057",-0.103620571113479,7,-0.221282079530658,7,1.00441370165615,10,-0.661464105836332,15,0.596631861124033,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0755661512735338,5,2,1,"3) # of groups=5",4
"160058",-0.193816086821106,8,-0.444107163666918,8,-0.0313324901876641,11,-0.368000402610566,15,-0.423714715570812,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.279042117391473,5,2,1,"3) # of groups=5",2
"160064",-1.29552921849129,8,0.222906124697239,7,0.873772944317713,11,-0.583720632977095,15,-0.947532078857189,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.285869421602618,5,2,1,"3) # of groups=5",2
"160067",-0.248503980010542,7,-0.0162760614757885,7,1.58735208990402,10,-0.535826696032359,15,-0.432849090232424,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.121142086696882,5,2,1,"3) # of groups=5",4
"160069",-0.70939638119937,8,-0.000130128200500316,5,0.376592373761137,7,0.650130757691429,15,-0.912801571961335,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0397529317837671,5,2,1,"3) # of groups=5",3
"160079",-0.321101901898459,8,-0.770345545263108,7,1.03929565044318,11,0.498134301099373,15,0.0562873370982357,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.104870631415605,5,2,1,"3) # of groups=5",4
"160080",-0.726671329669632,6,0.583694473182638,4,0.809442130487584,9,-0.0893676533960835,15,0.349468113400344,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.168897650141033,5,2,1,"3) # of groups=5",4
"160082",-0.52884854751608,8,0.374197309862621,8,1.05996469210628,11,-0.376982473836759,15,-0.684005794699683,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0341521203715717,5,2,1,"3) # of groups=5",3
"160083",-0.74896832013706,8,-0.331465637451058,8,0.436408392185224,11,-2.45392699644994,15,-0.748212475849996,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.771335060709623,5,2,1,"3) # of groups=5",1
"160089",-0.0528951942035747,4,0.272476727217258,2,0.535692372650648,5,-2.20802244493612,15,-0.819004801719114,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.417885254846087,4,1,1,"2) # of groups=4",2
"160101",0.153527455819019,1,-0.0134248460473127,5,-0.30990346629376,5,0.231284581161523,15,-0.71335528285868,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0720762145223584,4,1,1,"2) # of groups=4",3
"160104",-0.268297423115518,6,0.889358456543576,5,-0.206354386952453,6,-0.120247664908317,15,-0.43374449648474,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0127316363666345,5,2,1,"3) # of groups=5",3
"160110",-0.0645343742804275,8,-0.000664491652320212,7,-0.0634313473039227,11,-0.251666153704904,15,-0.347391122462584,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.125352135422656,5,2,1,"3) # of groups=5",3
"160112",-0.470545875792221,5,-0.17340983600792,3,0.332391111960997,9,0.793321834699039,15,0.34613597002183,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.147522908071797,5,2,1,"3) # of groups=5",4
"160117",-0.0872802293501494,6,-0.496858240951208,6,-0.291296238652599,7,0.159105395756375,15,0.953428150740889,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0431810708145612,5,2,1,"3) # of groups=5",3
"160124",-0.844545791897223,5,-1.3198434331911,3,-1.37271521464571,7,1.10628609979207,15,0.59417081706746,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.463479536739137,5,2,1,"3) # of groups=5",2
"160146",-0.846766586986032,7,-0.203796625627457,6,0.322004163883051,6,-0.864102527665372,15,0.0776278168681683,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.341070208782898,5,2,1,"3) # of groups=5",2
"160147",0.302327427302693,5,-3.07669713872686,2,0.242278043103845,6,0.45780670521919,15,0.58792057021004,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.385792223457044,4,1,1,"2) # of groups=4",2
"160153",-0.316411617784406,8,-0.566227943027305,7,-0.0877630597021654,9,-1.16632571903417,15,-1.07416665423399,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.598980233208649,5,2,1,"3) # of groups=5",2
"161301",0.153527455819019,1,NA,0,0.706207472388479,1,2.59493209034189,10,1.47457092934507,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,1.20125032769522,2,0,0,"",NA
"161302",-0.932818546943446,2,1.04295049241793,1,0.925972688965821,3,1.48467925754729,10,1.11552280550047,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.688435192897327,3,0,0,"",NA
"161303",-0.34413367981749,2,NA,0,0.732405418792311,3,NA,0,0.118460300793741,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.17791967619591,2,0,0,"",NA
"161304",-1.03813981597328,3,NA,0,1.87786626379752,4,0.172116054032738,5,-0.816128061243381,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.159833311614525,4,1,1,"2) # of groups=4",3
"161305",NA,0,NA,0,0.327775819388476,1,NA,0,-4.5479192117412,3,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,-1.39305772101023,1,0,0,"",NA
"161306",-0.0573940649869056,3,NA,0,1.09319037209464,4,0.815581062306583,5,0.390404796567522,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.582245636999042,4,1,1,"2) # of groups=4",4
"161307",-0.83016712751029,2,NA,0,1.18155431948678,3,NA,0,1.34691092260439,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.42666873740599,2,0,0,"",NA
"161308",-0.324142418599404,2,NA,0,0.929187423830527,3,NA,0,0.676426573593114,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.382644803539323,2,0,0,"",NA
"161309",-0.254824095949982,3,NA,0,-0.174550019542687,4,1.36356945110218,5,1.17078421860382,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.443611641110963,4,1,1,"2) # of groups=4",4
"161310",-0.442247824338482,2,NA,0,0.455394368932441,1,NA,0,1.48260743728537,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.322866307651635,1,0,0,"",NA
"161311",-0.0973358935442875,2,NA,0,0.875448613280791,3,NA,0,-0.629493314752314,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.170795715306702,2,0,0,"",NA
"161312",0.395787967180062,1,NA,0,0.957020575844511,1,1.48438882502401,5,0.944961928305859,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.945613913291527,2,0,0,"",NA
"161313",0.729072210030544,2,NA,0,0.184977889847295,3,NA,0,0.958787436891856,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.564545561428834,2,0,0,"",NA
"161314",0.0943551205855337,2,NA,0,0.8935426605012,2,NA,0,0.636809743804564,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.524561930527909,1,0,0,"",NA
"161315",NA,0,NA,0,-0.0462318379796146,1,NA,0,-2.1790467583885,2,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,-0.798990045182751,0,0,0,"",NA
"161316",-0.115727934276294,3,NA,0,2.2898259463934,3,NA,0,1.4312789211357,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,1.16081255928937,3,1,1,"1) # of groups=3",5
"161317",-0.551898267805203,3,NA,0,-0.00299115357083671,5,1.96163009017985,10,1.59956372968208,4,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.64285973679319,4,1,1,"2) # of groups=4",4
"161318",-0.514321007758506,2,NA,0,-0.390360011144215,4,NA,0,1.03933682322962,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.132695366734008,2,0,0,"",NA
"161319",0.395787967180062,1,NA,0,-1.30029735525977,1,NA,0,0.519407099361849,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.244041452596632,1,0,0,"",NA
"161320",0.169453153947,2,NA,0,0.280792247202282,3,NA,0,1.21674463117641,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.43761311427502,2,0,0,"",NA
"161321",-0.573254078264098,1,NA,0,0.266178542432446,2,NA,0,1.84763232178604,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.275284394163145,1,0,0,"",NA
"161322",NA,0,NA,0,-0.297044941435646,1,NA,0,1.21129343633692,4,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,0.235309780131142,1,0,0,"",NA
"161323",-0.706734197808794,3,NA,0,-0.536391701126833,4,NA,0,1.20259918980838,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.230671062480058,3,1,1,"1) # of groups=3",3
"161324",-0.561865655048281,2,NA,0,0.836880375314617,2,NA,0,2.31286154681811,1,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.60365468585137,0,0,0,"",NA
"161325",-0.564890504989723,2,NA,0,-0.0537101869936914,2,NA,0,0.422197368236205,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.152550835800012,1,0,0,"",NA
"161326",-1.2180864306821,2,NA,0,-0.504143060354425,3,1.34614242685122,5,0.505780097533985,4,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.0282635159188319,3,0,0,"",NA
"161327",0.395787967180062,1,NA,0,0.204581265476417,1,1.24703527330909,5,1.06175312632411,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.684409444193998,2,0,0,"",NA
"161328",-0.329325652649546,3,NA,0,1.10693535354486,5,NA,0,1.27641814105928,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.579007698435862,3,1,1,"1) # of groups=3",4
"161329",-2.57958505421022,2,NA,0,0.691091895942467,2,NA,0,1.97119968016705,7,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.319508094997964,1,0,0,"",NA
"161330",-1.10905557476734,2,NA,0,0.706207472388479,1,NA,0,1.18588634855651,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.0958567487561282,1,0,0,"",NA
"161331",-1.37130734734647,2,NA,0,-0.659403154235442,3,NA,0,1.64534149769616,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.445205947543717,2,0,0,"",NA
"161332",0.153527455819019,1,NA,0,-0.297044941435646,1,NA,0,1.82031775674702,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.333686221382115,1,0,0,"",NA
"161333",-0.330993566903058,1,NA,0,0.0844410649465231,2,NA,0,1.19840044714417,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.159940184333683,1,0,0,"",NA
"161334",0.267567298467993,2,NA,0,-0.539696697755358,3,NA,0,0.727026005551804,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.0488833086124931,2,0,0,"",NA
"161335",0.388697554148512,2,NA,0,-0.453230363622104,3,NA,0,0.488289405489958,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.0792812688832227,2,0,0,"",NA
"161336",-0.422256563120397,2,NA,0,1.76323829666853,2,NA,0,0.0767389525036712,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.543258313716125,1,0,0,"",NA
"161337",0.414738515249482,2,NA,0,0.154985007037224,2,NA,0,-0.425007343488193,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.132746953008022,1,0,0,"",NA
"161338",-0.815514589625137,1,NA,0,0.706207472388479,1,NA,0,1.26264227545661,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.227624120112015,1,0,0,"",NA
"161339",-0.848673468946366,3,1.16593449887969,1,1.83658053514245,4,0.910389227521401,15,0.896004775808935,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.781651347468451,4,1,1,"2) # of groups=4",5
"161340",0.0237943621362323,2,NA,0,-2.25073257678085,2,NA,0,0.284878220502523,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.813823251359845,1,0,0,"",NA
"161341",-0.854695663640538,2,NA,0,0.8040496485102,2,NA,0,0.439409450770046,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.0742625192209485,1,0,0,"",NA
"161342",-1.02942026649372,2,NA,0,-2.93192648237799,2,1.48219637006592,5,-0.534993182345882,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.781554186177923,2,0,0,"",NA
"161343",-1.08558187489456,3,NA,0,1.21559406457568,5,0.743005305993146,10,1.2232073148689,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.434421444657188,4,1,1,"2) # of groups=4",4
"161344",-0.193937613094559,2,NA,0,1.06939346065785,2,0.474464344209817,5,0.836187782440349,4,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.50939099497811,2,0,0,"",NA
"161345",-0.0887330555420189,1,NA,0,0.35067493106931,2,NA,0,-0.0888366532559995,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.0838693111165788,1,0,0,"",NA
"161346",-0.3731994908599,2,NA,0,0.870668216647556,4,1.06191856711989,10,0.257339771597514,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.479417919270977,3,0,0,"",NA
"161347",-1.81415740691705,4,NA,0,0.654946888638419,5,NA,0,0.192019887062067,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.414257013524734,3,1,1,"1) # of groups=3",3
"161348",0.195975140020664,3,NA,0,2.33971408000956,3,NA,0,1.0293452826649,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,1.21673761129721,3,1,1,"1) # of groups=3",5
"161349",0.000755134292492719,3,NA,0,-0.178933352257154,4,NA,0,0.833391471259892,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.108585301069574,3,1,1,"1) # of groups=3",4
"161350",-1.78224276167781,2,NA,0,-1.43475184406356,3,NA,0,1.1225049658025,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-1.02328253101215,2,0,0,"",NA
"161351",-2.33735351280411,3,0.713675579428008,1,-0.351437725609218,5,NA,0,0.272536847148089,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,-0.515155158101282,3,1,1,"1) # of groups=3",2
"161352",-0.884397814156813,4,NA,0,0.713334053654566,6,NA,0,1.07319755565905,8,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.162767284586771,3,1,1,"1) # of groups=3",4
"161353",-2.05560208007087,5,-8.36393130267963,1,-0.662631439785877,5,1.57453768622683,10,-0.882105906753181,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-2.19753067879848,4,1,1,"2) # of groups=4",1
"161354",-0.299613882469157,2,NA,0,0.218117517052246,3,NA,0,0.710147271554091,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.12015798606209,2,0,0,"",NA
"161355",-0.821132712799794,3,-1.52174551490494,1,0.0463566841607234,4,0.049345861617205,5,0.257098604430569,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.463526817492229,4,1,1,"2) # of groups=4",2
